SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.050223813,86,0,0.050779688,2500.0,13,0,0,0,0.0
0,0.011518357,62,0,0.602159753,5833.0,25,0,1,0,0.0
0,0.9999999,49,1,0.020979021,1000.0,1,0,0,0,0.0
0,0.028047667,65,1,0.177497092,6016.0,11,0,1,0,0.0
0,0.671909117,59,0,0.217397515,7000.0,6,0,0,0,0.0
0,0.9999999,40,0,0.009696459,2371.0,1,0,0,1,0.0
0,0.99995007,38,0,2702.0,,7,0,2,0,2.0
0,0.002884934,43,0,0.674522407,5600.0,7,0,1,0,0.0
0,0.698544239,65,0,0.669685307,4416.0,12,0,1,0,0.0
1,0.9999999,54,0,13.0,,0,0,0,1,0.0
1,0.9999999,45,0,309.0,,4,1,0,4,0.0
0,0.386827883,47,0,0.908697101,3000.0,9,0,1,0,0.0
0,0.279385918,60,0,0.780869855,6000.0,22,0,3,0,1.0
0,0.00916604,56,0,0.195121951,3156.0,25,0,2,0,0.0
0,0.9999999,53,0,0.533373331,6666.0,8,0,3,0,0.0
1,0.9999999,58,1,0.483589088,4691.0,6,2,1,3,0.0
0,0.40706611,49,0,0.74325135,5000.0,20,0,2,0,3.0
0,0.45604945,31,0,0.018946571,7916.0,3,0,0,0,0.0
0,0.098039216,41,0,0.246625562,6000.0,6,0,1,0,3.0
1,1.111296235,40,2,0.553899291,5500.0,5,2,1,1,1.0
0,0.040454831,53,0,1496.0,,7,0,1,0,0.0
0,0.006825298,51,0,0.148077448,7333.0,7,0,1,0,0.0
0,0.159244895,50,0,0.410598234,6000.0,5,0,1,0,0.0
0,0.21826081,51,0,0.285255266,2800.0,10,0,0,0,3.0
0,0.034348139,82,0,0.00579884,5000.0,4,0,0,0,0.0
0,0.080361738,39,0,0.329374697,4125.0,6,0,1,0,2.0
0,0.303207475,47,0,0.749487855,3416.0,8,0,1,0,1.0
0,0.9999999,28,0,0.072665595,5600.0,2,0,0,0,0.0
0,0.0,60,0,31.0,,1,0,0,0,0.0
0,0.878243513,34,1,0.017568919,7000.0,2,3,0,0,2.0
0,0.01223068,88,1,0.300155521,1285.0,7,0,0,0,0.0
0,0.076573161,52,0,0.38660793,5674.0,9,0,2,0,4.0
0,0.087353786,57,1,0.103953518,7916.0,12,0,0,0,1.0
0,0.000101,47,0,0.104779044,5000.0,5,0,0,0,1.0
0,0.533010152,50,0,0.388755571,8750.0,4,0,1,0,4.0
0,0.797721515,50,0,0.476196215,8296.0,13,0,0,0,5.0
0,0.230324857,54,0,0.333408364,22212.0,16,0,8,0,1.0
0,0.074281389,46,1,0.099254681,5500.0,6,0,0,0,0.0
0,0.285477403,69,2,855.0,,9,0,0,1,1.0
0,0.211102968,53,1,0.275092937,7800.0,7,0,1,0,0.0
0,0.015596881,33,0,0.278509768,2200.0,7,0,0,0,1.0
0,0.856215645,52,0,0.648848327,2300.0,2,0,0,0,0.0
0,0.9999999,50,0,0.098334401,9365.0,7,0,1,0,0.0
0,0.161742314,78,0,0.089535262,6153.0,20,0,0,0,0.0
0,0.9999999,29,0,0.1828,4999.0,6,1,0,0,0.0
0,0.015485272,63,0,97.0,,11,0,0,0,0.0
0,0.136891134,56,0,18.0830227,2950.0,11,0,1,0,1.0
0,0.074800186,57,0,0.511329916,7413.0,8,0,1,0,0.0
0,0.314212233,60,3,0.341100858,27850.0,24,0,3,0,2.0
0,0.660818713,24,0,0.027039309,4400.0,3,0,0,0,0.0
0,0.006579864,52,1,0.277521812,10200.0,18,0,1,0,0.0
0,0.904004571,40,0,0.455777921,7744.0,7,0,1,0,0.0
0,0.054066617,44,1,0.36601191,11250.0,9,0,2,0,2.0
0,0.245076526,35,0,0.903108526,5500.0,9,0,3,0,0.0
0,0.278286872,73,0,816.0,,9,0,1,0,0.0
0,0.0,48,1,0.560394784,11043.0,7,0,3,0,3.0
0,0.472065237,48,0,0.079131553,7000.0,5,0,0,0,1.0
0,0.23998868,78,0,1861.0,,8,0,1,0,0.0
0,0.536951089,23,0,0.043956044,1000.0,4,0,0,0,0.0
0,0.045128473,82,0,30.0,,3,0,0,0,0.0
0,0.0,64,0,1451.0,,12,0,1,0,2.0
0,0.783875453,56,1,1.030062394,3525.0,8,0,1,0,0.0
0,0.021283203,90,0,0.208604731,5833.0,4,0,1,0,0.0
0,0.220620588,55,0,0.419464008,10932.0,18,0,2,0,0.0
0,0.192645262,61,0,51.0,,7,0,0,0,0.0
0,0.004918653,39,1,0.000833194,6000.0,2,0,0,0,3.0
0,0.741358524,67,0,0.45695643,9501.0,20,0,1,0,0.0
0,638.0,35,0,0.972864896,3500.0,9,0,2,0,2.0
0,0.013825421,52,0,0.363116966,6300.0,11,0,1,0,0.0
0,0.9999999,39,0,0.121151539,2500.0,2,0,0,0,0.0
0,0.750067566,46,0,0.35417843,7083.0,14,0,1,0,0.0
0,0.223170134,46,0,0.55782235,8724.0,11,0,2,0,2.0
0,0.019322269,73,0,0.004666045,7500.0,4,0,0,0,0.0
0,0.896777171,64,1,0.480755729,15666.0,15,0,2,0,0.0
0,0.121637871,64,0,0.351026649,4577.0,7,0,1,0,0.0
0,0.025931605,68,0,1480.0,,3,1,1,0,0.0
0,0.385929831,47,0,0.153177621,5522.0,7,0,0,0,1.0
0,0.995846473,30,0,0.263984766,4200.0,8,0,0,0,2.0
0,0.06838933,49,0,0.244917715,11362.0,14,0,1,0,2.0
0,0.065348923,68,0,0.024223703,6150.0,8,0,0,0,0.0
0,0.328573722,66,1,0.293398759,10800.0,17,0,2,0,1.0
0,0.918342055,33,0,0.270289344,2833.0,4,1,0,2,0.0
0,0.321414503,56,1,0.922792987,3250.0,10,0,2,0,0.0
0,0.835282691,63,0,0.436689874,17666.0,16,0,2,1,4.0
0,0.219153068,63,2,0.860140955,6384.0,13,0,3,0,0.0
0,0.501329541,71,0,0.442234246,6283.0,4,0,2,0,0.0
0,0.265684383,40,0,0.326010707,5416.0,14,0,0,0,0.0
0,0.123659893,54,0,0.032494584,6000.0,4,0,0,0,0.0
0,0.875601629,37,1,0.842840512,858.0,6,0,0,0,0.0
0,0.290157743,29,1,0.009665428,4034.0,3,0,0,2,0.0
0,0.011745027,58,0,10.0,,8,0,0,0,
0,0.013805172,62,0,0.270954841,6000.0,15,0,3,0,0.0
0,0.330186047,52,0,0.390956326,7120.0,25,0,1,0,1.0
0,0.007829819,72,0,81.0,,6,0,0,0,
0,0.124996489,40,0,0.751022263,2200.0,6,0,1,0,2.0
1,0.805534204,57,0,0.342270771,3020.0,13,1,1,0,0.0
0,0.0,77,0,0.269857969,1900.0,9,0,0,0,0.0
0,0.9999999,48,0,69.0,,0,1,0,0,0.0
0,0.565886823,49,0,0.653925316,3400.0,6,0,1,2,0.0
0,0.9999999,54,0,0.0,3416.0,1,0,0,0,0.0
0,0.089200909,52,1,0.132339967,10200.0,7,0,1,0,2.0
0,0.025887011,82,1,0.016198704,925.0,1,0,0,0,0.0
0,0.095245924,41,0,1908.0,,14,0,1,0,0.0
0,0.077489604,65,0,72.0,,6,0,0,0,0.0
0,0.160391676,50,0,534.0,,2,0,0,0,0.0
0,0.017813715,61,0,0.453812907,13650.0,19,0,2,0,0.0
0,0.080709576,63,0,0.406533852,13100.0,7,0,1,0,0.0
0,0.145949847,39,0,0.086152308,6000.0,10,0,0,0,2.0
0,0.020962124,55,0,0.293927364,6800.0,16,0,2,0,0.0
0,0.147373477,33,0,0.963926174,2383.0,7,0,2,0,2.0
0,0.018497943,70,0,0.262144054,1193.0,12,0,1,0,0.0
0,0.977209116,38,0,0.397990389,4577.0,6,0,2,0,0.0
0,0.720139115,73,0,0.292101128,7000.0,3,0,1,0,1.0
0,0.0,57,0,0.384087987,7000.0,11,0,1,0,0.0
0,0.023033134,39,0,0.201438849,1250.0,19,0,0,0,0.0
0,0.515748113,44,0,0.819416832,3017.0,8,0,2,0,4.0
0,0.229084335,47,0,0.476668074,9471.0,10,0,2,0,3.0
0,0.239200008,53,0,0.498850115,10000.0,20,0,2,0,1.0
0,0.269465391,58,0,0.461380725,4388.0,8,0,0,0,0.0
0,0.015588614,53,0,0.00579884,5000.0,8,0,0,0,0.0
0,0.109342966,63,1,233.0,,8,0,0,0,
0,0.373828271,41,0,0.404599233,6000.0,4,0,2,0,0.0
0,0.436060966,43,0,0.091058785,6072.0,7,0,1,0,3.0
0,0.018161821,72,0,0.087592993,4166.0,9,0,0,0,1.0
0,0.063774943,37,0,0.505928854,7083.0,8,0,2,0,2.0
0,0.027702526,60,0,0.272576742,7850.0,8,0,2,0,1.0
0,0.032443081,87,0,0.00372315,10474.0,9,0,0,0,0.0
0,0.006286177,40,0,0.001661743,5415.0,3,0,0,0,0.0
0,0.903238705,61,0,0.676076217,4250.0,7,0,1,0,0.0
0,0.421840238,46,1,0.186414512,5181.0,8,0,0,0,2.0
0,0.033030127,38,0,3183.0,,6,0,1,0,
0,0.670534986,49,0,0.367733333,3749.0,13,0,1,0,3.0
0,0.931678054,42,0,0.189576349,3280.0,4,0,0,0,0.0
0,0.604470019,31,1,0.542161339,3284.0,9,0,1,0,2.0
0,0.021021931,39,0,0.450059988,6667.0,6,0,1,0,3.0
0,0.105250413,61,0,1599.0,,6,0,2,0,1.0
0,0.14881565,78,0,0.186468922,6000.0,18,0,1,0,0.0
0,0.233558247,67,0,0.083826176,11666.0,4,0,2,0,0.0
0,0.862520721,50,0,0.113344239,17115.0,6,0,1,0,3.0
0,1.004383067,54,0,0.681232635,7917.0,14,0,1,0,2.0
0,0.9999999,28,0,0.20326766,2080.0,2,0,0,0,1.0
0,0.979925315,70,0,1.25512979,4044.0,10,0,2,0,0.0
0,0.464636818,39,0,762.0,,8,0,0,0,0.0
0,0.149359845,39,0,0.585646001,14016.0,8,0,3,0,1.0
0,0.9999999,56,0,0.013545474,4650.0,1,2,0,0,1.0
0,0.638445788,71,1,0.44098443,5972.0,7,0,2,0,0.0
0,0.006743041,74,0,1109.0,,10,0,1,0,0.0
0,0.471726414,47,0,3520.0,,9,0,2,0,2.0
1,0.392782474,48,0,0.019542494,6600.0,5,0,0,2,0.0
0,0.184020193,44,0,0.867042116,4083.0,7,0,2,0,2.0
0,0.267340128,40,0,0.33435011,5900.0,15,0,0,0,0.0
0,0.078549385,46,0,0.412431843,4584.0,9,0,2,0,1.0
0,0.243401968,55,1,1555.0,,9,0,1,0,1.0
0,0.293230733,49,0,0.167462201,37500.0,10,0,2,0,1.0
0,0.177444454,56,0,0.076274818,7000.0,10,0,0,0,1.0
0,0.990722606,48,0,0.859082094,1546.0,4,0,0,0,2.0
0,0.669014527,39,0,0.62037962,1000.0,6,0,0,0,0.0
0,0.055095589,61,0,0.068077649,7417.0,5,0,1,0,0.0
0,0.0,76,0,941.0,,5,0,1,0,0.0
0,0.002409856,72,0,0.458392649,7726.0,7,0,2,0,0.0
0,0.142272545,52,0,0.246875,5439.0,11,0,1,0,4.0
0,0.08618774,38,0,0.694522191,2500.0,9,0,1,0,2.0
0,0.9999999,28,0,0.097686375,3500.0,1,0,0,0,0.0
0,0.170440341,74,0,0.227553119,2917.0,7,0,0,0,0.0
1,0.867018997,55,1,2296.0,,5,2,2,1,0.0
0,0.096737158,47,0,0.009748781,8000.0,2,0,0,0,2.0
0,0.179727987,49,1,517.0,,9,0,0,0,0.0
0,0.791706492,42,1,0.196006041,5958.0,7,0,0,0,0.0
0,0.145078305,58,0,0.285512617,17000.0,6,0,3,0,0.0
0,0.064749945,66,0,0.14706417,5500.0,8,0,2,0,0.0
0,0.090907666,59,0,0.91858306,7000.0,12,0,2,0,0.0
0,0.248231794,38,0,6.364392679,600.0,8,0,2,0,2.0
0,0.038685082,52,0,1036.0,,4,0,1,0,
0,0.017581565,74,0,17.0,,8,0,0,0,0.0
1,0.869855602,48,1,0.386540161,21500.0,27,0,8,0,1.0
0,0.006927627,62,0,0.002666222,6000.0,7,0,0,0,0.0
0,0.024610402,76,0,0.999181837,4888.0,8,0,3,0,1.0
0,0.036051683,47,0,0.253303965,8625.0,10,0,1,0,2.0
0,0.0,86,0,0.0,3250.0,5,0,0,0,0.0
0,0.905478018,60,0,0.536124547,6615.0,8,0,1,0,0.0
0,0.049547842,63,0,0.332733453,5000.0,12,0,2,0,2.0
0,0.703816909,31,0,0.553445337,8213.0,12,0,2,0,1.0
0,0.009502251,67,0,0.06231856,5166.0,3,0,0,0,0.0
0,0.0,23,1,0.139643861,3200.0,5,0,0,1,1.0
0,0.9999999,27,0,0.0,3816.0,1,0,0,0,0.0
0,0.518354872,32,1,0.482007576,3167.0,10,0,0,0,0.0
0,0.86155976,59,0,0.116463737,5666.0,4,0,0,0,1.0
0,0.103167394,54,0,0.20679743,11827.0,18,0,1,0,2.0
1,0.053130071,78,0,0.066343042,617.0,3,0,0,0,0.0
0,0.038607377,39,0,1861.0,,5,0,1,0,0.0
0,0.0,37,0,0.312745448,2800.0,3,0,0,0,1.0
0,0.9999999,58,0,0.337730871,1894.0,4,0,0,0,0.0
0,0.195088554,49,0,3033.0,,24,0,2,0,0.0
0,0.0,67,0,0.010143457,6900.0,7,0,0,0,0.0
0,0.738791606,56,0,0.540807914,3638.0,6,0,2,0,0.0
0,0.2342448,31,0,0.173132798,5850.0,14,0,0,0,1.0
0,0.790895535,33,0,0.144106622,2400.0,6,0,0,0,0.0
0,0.957034766,44,0,0.426218709,6071.0,4,0,2,0,4.0
0,0.079130809,58,0,1285.0,,16,0,1,0,0.0
0,0.071463534,49,0,1651.0,,13,0,1,0,0.0
0,0.27591279,54,0,0.324771441,6890.0,10,0,1,0,1.0
0,1.068965517,33,0,1.508305648,300.0,3,0,0,0,0.0
0,0.367887243,65,0,0.404555315,3687.0,11,0,2,0,1.0
0,0.0,56,0,0.159642018,20000.0,16,0,1,0,5.0
0,0.910089337,48,0,0.74836316,9163.0,16,0,3,0,1.0
0,0.025048245,56,0,0.008639309,4166.0,6,0,0,0,0.0
0,0.028237741,48,0,0.169625927,5800.0,8,0,1,0,0.0
0,0.372609475,39,1,0.250920568,3801.0,8,0,0,0,0.0
0,0.56876642,45,1,0.35765163,4632.0,12,0,1,0,1.0
0,0.345057194,45,0,0.797415782,6500.0,14,0,1,0,0.0
0,0.532934132,22,0,0.394014963,400.0,2,0,0,0,0.0
0,0.18797337,50,0,0.033911686,57000.0,9,0,2,0,3.0
0,0.909096182,46,0,0.408053813,11000.0,11,0,0,0,3.0
0,0.014110999,62,1,1.035991002,4000.0,20,0,2,0,0.0
0,0.149516823,49,0,0.247725162,5384.0,13,0,0,0,0.0
0,0.447123514,77,0,0.519296905,7850.0,13,0,2,0,0.0
0,0.400828961,54,0,0.250876869,5416.0,7,0,1,0,0.0
0,0.0,73,0,1161.0,0.0,11,0,1,0,0.0
0,0.109713288,61,0,0.01729827,10000.0,5,0,0,0,1.0
0,0.019888447,79,0,0.009119607,2850.0,2,0,0,0,0.0
0,1.77161013,47,0,0.56853559,6616.0,13,0,1,0,1.0
0,0.022366805,37,0,0.051206037,7420.0,8,0,0,0,1.0
0,0.0,36,1,2.487929773,4100.0,8,0,4,0,0.0
0,0.164394098,44,2,0.317248734,3750.0,6,0,1,0,0.0
0,0.9999999,67,0,1795.0,,3,0,1,0,0.0
0,0.81920904,26,0,56.0,,1,0,0,0,
0,0.035306787,42,0,1225.0,,4,0,1,0,0.0
0,0.620004524,57,0,0.632508251,6059.0,9,0,2,0,0.0
0,0.808104215,61,1,1.879450344,1600.0,12,0,2,0,0.0
0,0.0,57,0,0.156227502,4166.0,3,0,1,0,0.0
0,0.030601342,60,0,0.116859946,14572.0,14,0,1,0,1.0
0,0.29304818,44,0,0.653266332,3581.0,5,0,1,0,0.0
0,0.135470264,68,0,2463.0,,10,0,2,0,0.0
0,0.286239597,68,0,836.0,,8,0,1,0,0.0
0,0.083806847,59,0,0.046651116,3000.0,4,0,0,0,0.0
0,0.606786427,21,0,0.004862237,1850.0,2,0,0,0,1.0
0,0.00411755,58,0,0.127439812,13166.0,9,0,1,0,0.0
0,0.049802837,61,0,0.529720039,7250.0,10,0,2,0,0.0
0,0.432983597,52,0,2227.0,,4,0,1,0,1.0
0,0.0,66,0,0.065113668,3562.0,6,0,0,0,1.0
0,0.860983904,64,0,1.005627156,5508.0,12,0,3,0,0.0
0,0.541000777,59,0,3006.0,,17,0,1,0,0.0
0,1.095808383,24,1,0.008360596,2750.0,2,0,0,0,0.0
0,0.014532791,57,0,0.008212749,2556.0,3,0,0,0,0.0
0,0.734474612,58,0,0.495186926,4466.0,8,0,1,0,0.0
0,0.039842505,71,0,0.020544142,1800.0,6,0,0,0,0.0
0,0.56942821,66,0,0.838733239,19166.0,33,0,6,0,0.0
0,0.88388676,38,0,0.41309324,6552.0,7,0,2,0,2.0
0,0.008795351,91,0,6.0,,4,0,0,0,
0,0.016471165,67,0,734.0,,12,0,1,0,1.0
0,0.9999999,23,0,0.241099313,1600.0,1,0,0,0,0.0
1,0.909306201,66,0,0.417904204,4780.0,19,0,0,1,0.0
0,0.129270596,47,0,2189.0,,3,0,1,0,0.0
0,0.771740542,72,0,0.643280632,7083.0,15,0,1,0,0.0
0,0.021724728,70,0,0.902346227,1576.0,8,0,1,0,0.0
0,0.004224894,47,0,0.299870013,10000.0,6,0,1,0,2.0
0,0.88109977,30,0,0.615912013,7000.0,16,0,2,0,0.0
0,0.294850799,55,0,0.227106808,6300.0,5,0,1,0,5.0
0,0.037081832,53,0,88.0,,11,0,0,0,0.0
0,0.9999999,70,0,0.001279898,12500.0,0,0,0,0,0.0
0,0.179763227,51,1,0.325722274,2145.0,9,0,0,0,1.0
0,0.033866798,67,0,0.186232505,3500.0,5,0,0,0,0.0
0,0.000568797,93,0,0.0,,7,0,0,0,
0,0.75582928,31,0,0.226122221,7150.0,6,0,0,0,0.0
0,0.04389561,50,0,1965.0,0.0,4,0,1,0,2.0
0,0.177592896,53,0,0.18819848,6710.0,3,0,1,0,0.0
0,0.0,78,0,0.432311978,8974.0,20,0,3,0,0.0
0,0.061768695,80,0,0.185953512,4000.0,4,0,0,0,0.0
0,0.436099453,48,0,0.156728297,24500.0,10,0,1,0,2.0
0,0.351239393,79,1,686.0,,7,0,1,0,0.0
0,0.017228074,87,0,8648.0,,19,0,10,0,0.0
0,0.32593701,35,0,0.289283253,5803.0,10,0,0,0,0.0
0,0.001074005,74,0,0.094181164,5000.0,9,0,0,0,0.0
0,0.456176416,25,0,0.155098543,3500.0,10,0,0,0,1.0
0,0.440928372,42,0,1.014638829,8333.0,8,0,3,0,2.0
0,0.206093401,58,0,0.118734924,3730.0,3,0,0,0,1.0
0,0.0,41,0,2.071464268,2000.0,7,0,1,0,3.0
0,0.044597027,72,1,0.029998605,21500.0,5,0,0,0,1.0
0,0.997194522,38,0,0.365454199,5250.0,10,0,0,0,0.0
0,0.0,44,1,0.550855605,5200.0,5,1,1,0,4.0
0,0.9999999,58,2,0.360956618,3595.0,2,0,1,1,0.0
0,0.0,44,0,0.431305341,3500.0,4,0,1,0,2.0
0,0.097108424,40,0,0.468625177,7760.0,11,0,3,0,2.0
0,1.672071342,48,0,0.265073948,3515.0,8,0,2,0,4.0
0,0.009902278,47,1,0.318984072,6968.0,11,0,1,0,0.0
0,0.004358408,91,0,0.093973151,3500.0,6,0,0,0,0.0
0,0.0,59,0,3131.0,,7,0,2,0,0.0
0,0.109270962,65,0,0.536170213,2819.0,13,0,1,0,0.0
0,0.056652084,55,0,0.111420613,11128.0,8,0,0,0,1.0
0,0.0,45,0,0.022991264,20833.0,6,0,0,0,0.0
0,0.708903461,39,0,0.738011479,5400.0,23,0,2,0,0.0
0,0.899546564,26,0,0.642946317,800.0,4,0,0,0,0.0
0,0.022998673,77,0,0.215729838,4500.0,12,0,1,0,0.0
0,0.162738716,35,0,0.354312354,9437.0,7,0,2,0,1.0
1,1.449251248,49,0,0.162706983,4166.0,3,0,0,3,0.0
0,0.436626267,55,0,0.335794792,20583.0,11,0,4,0,0.0
0,0.012583071,58,0,0.243571703,7816.0,9,0,1,0,0.0
0,0.027433759,79,0,0.263930348,4019.0,10,0,1,0,0.0
0,0.288266301,66,1,0.60150958,5166.0,15,0,1,0,0.0
0,0.119760479,27,0,0.000384468,2600.0,2,0,0,0,0.0
1,0.304269573,42,0,0.583317463,5250.0,7,1,1,0,2.0
0,0.492409781,46,2,0.033778148,4795.0,5,0,0,0,1.0
0,0.0,55,0,0.622146198,14322.0,14,0,5,0,0.0
0,0.561142352,60,0,0.533223201,5447.0,13,0,1,0,0.0
0,0.053451108,64,0,1914.0,,10,0,3,0,0.0
0,0.046662778,31,0,0.127235415,3410.0,4,0,0,0,0.0
0,0.290141972,27,0,246.0,,3,0,0,0,1.0
0,0.799700772,42,0,0.195647912,5100.0,5,0,0,0,2.0
0,0.0,46,0,4120.0,0.0,10,0,2,0,2.0
0,0.056988602,41,0,9.0,,3,0,0,0,0.0
0,0.28389209,66,0,0.385087845,7000.0,8,0,2,0,2.0
0,0.957865441,33,0,0.714609287,7946.0,10,0,2,0,0.0
0,1.746506986,31,0,287.0,,5,0,0,3,0.0
0,0.496134419,47,1,0.864157601,3400.0,11,1,1,2,2.0
0,0.0,27,0,0.255726781,2400.0,3,0,0,0,0.0
0,0.047672201,82,0,0.071925754,430.0,2,0,0,0,1.0
0,0.105548176,35,0,0.09029699,30000.0,18,0,1,0,1.0
0,0.568610025,35,2,0.392121431,2766.0,6,0,0,0,2.0
0,0.479895812,53,1,2754.0,,8,0,1,0,0.0
0,0.9999999,39,0,0.201554692,1800.0,2,0,0,0,3.0
0,0.014163808,52,0,0.217463756,6000.0,9,0,1,0,1.0
0,0.050339981,76,0,0.009468318,2745.0,6,0,0,0,0.0
0,0.0,43,0,0.176580284,15550.0,7,0,2,0,4.0
0,0.0,45,0,0.0,,1,0,0,0,0.0
0,0.05195979,75,0,0.261248393,7000.0,10,0,1,0,0.0
0,0.11845251,63,0,0.314313582,4100.0,4,0,1,0,1.0
1,0.005997601,31,1,0.105584642,4583.0,4,0,0,1,2.0
0,0.788837984,31,0,0.356973372,3792.0,6,0,0,0,0.0
0,0.451092734,45,0,0.448629162,10540.0,8,0,2,0,2.0
0,0.9999999,50,3,244.5,1.0,0,0,0,0,0.0
0,0.020460909,40,0,0.630619101,6250.0,7,0,1,0,2.0
0,0.480414069,42,1,0.116012351,6800.0,6,0,0,0,3.0
0,0.093200655,45,0,0.400075952,10532.0,14,0,2,0,1.0
0,0.057884608,63,0,343.0,,5,0,1,0,
0,0.06491816,73,0,0.011498084,6000.0,5,0,0,0,1.0
0,0.535237293,68,0,0.684113475,7049.0,19,0,6,0,1.0
1,0.928126769,47,1,0.078368653,2500.0,3,0,0,1,0.0
0,0.370943818,58,0,0.324112648,6000.0,7,0,1,0,1.0
0,0.9999999,27,0,0.452217364,1600.0,8,0,0,0,1.0
0,0.9999999,62,0,0.542275574,1915.0,4,0,1,0,0.0
0,0.9999999,56,0,3221.0,,3,0,1,0,0.0
0,0.031978246,55,0,0.193304536,8333.0,10,0,1,0,1.0
0,0.127656728,57,0,3091.0,,13,0,2,0,0.0
0,0.200618328,51,0,0.530367408,4000.0,18,0,1,1,1.0
0,0.405315615,38,0,0.673469388,2400.0,16,0,0,0,4.0
1,0.533716932,26,1,0.197786505,2800.0,5,0,0,0,0.0
0,0.823026275,51,0,0.240758376,11550.0,11,0,1,0,0.0
0,0.110241693,52,0,0.018001417,7054.0,5,0,0,0,1.0
0,0.046703219,48,0,0.544994579,8300.0,10,0,2,0,0.0
0,0.0,45,2,0.48364924,4800.0,8,1,1,1,2.0
0,0.515397667,75,0,1.653763441,1859.0,9,0,2,0,0.0
1,2.297612046,42,1,0.806048488,4000.0,8,2,1,4,0.0
0,0.021519397,64,1,1188.0,,19,0,1,0,
0,10821.0,51,0,2028.0,,7,0,1,0,
0,0.073886114,76,0,0.249392944,7000.0,9,0,1,0,0.0
0,0.015668674,60,0,0.128682536,4242.0,5,0,1,0,0.0
0,0.532416195,82,0,0.452741759,6400.0,8,0,3,0,0.0
0,0.054420797,46,0,0.073333333,7499.0,6,0,0,0,1.0
0,0.0,49,0,2011.0,,15,0,1,0,0.0
0,0.9999999,30,0,0.021591363,2500.0,1,0,0,0,0.0
0,0.000520826,70,0,0.00329934,3333.0,10,0,0,0,0.0
0,0.959469369,49,0,0.200159968,5000.0,4,0,0,0,0.0
0,0.139630909,50,0,0.188124945,11300.0,8,0,2,0,0.0
0,0.438179856,57,0,0.345820557,7500.0,15,0,1,0,0.0
0,0.020830584,68,0,0.166386689,12500.0,9,0,2,0,0.0
0,0.0,68,0,0.105344733,20000.0,9,0,1,0,1.0
0,0.062959618,61,0,0.409748984,9600.0,11,0,2,0,1.0
0,0.324953297,64,2,5481.0,,14,0,2,0,3.0
0,0.219958645,51,0,0.470816148,8000.0,12,0,3,0,0.0
0,0.29368963,52,1,8.439873418,315.0,7,0,2,0,2.0
0,0.453011438,31,0,0.355580552,8000.0,11,0,2,0,0.0
0,0.03528277,43,0,0.311943283,5500.0,22,0,1,0,1.0
0,0.048136826,77,2,0.046558126,3500.0,12,0,0,0,2.0
0,0.8679383,54,1,0.199809342,5244.0,3,0,0,0,0.0
0,0.9999999,39,0,0.424548736,4154.0,3,0,1,0,0.0
0,0.053546298,57,0,0.388030598,6666.0,31,0,2,0,2.0
0,0.040770264,47,0,0.389435094,6000.0,7,0,1,0,0.0
1,1.314307141,37,0,0.496190858,4987.0,9,0,1,0,1.0
0,0.9999999,51,1,0.117840309,7000.0,1,3,0,0,3.0
0,0.038707328,31,0,0.254044169,7108.0,8,0,2,0,3.0
0,0.119770005,48,5,0.526239536,6211.0,13,0,1,1,2.0
0,0.9999999,28,1,0.154738105,2500.0,2,1,0,1,0.0
0,0.686319532,43,0,0.766954604,5440.0,8,0,1,0,4.0
0,0.002020161,43,0,0.228941685,12500.0,9,0,2,0,1.0
0,0.269092363,23,0,0.079250247,3040.0,3,0,0,0,0.0
0,0.047909653,53,1,0.330711837,4958.0,15,0,3,0,0.0
1,0.9999999,34,0,0.106323053,7100.0,6,0,0,0,2.0
0,0.98150515,39,0,0.227457824,1718.0,3,0,0,0,2.0
0,0.9999999,41,0,0.0,0.0,1,0,0,0,0.0
0,0.2103892,73,0,0.039641732,6028.0,7,0,0,0,0.0
0,0.210491423,34,0,1418.0,,6,0,1,0,0.0
0,0.0,68,0,0.518024841,3300.0,5,0,1,0,1.0
0,0.645844843,71,1,0.318030999,22000.0,24,0,2,0,0.0
0,0.409845269,52,1,0.393490834,10200.0,9,0,2,0,3.0
0,0.157277044,56,1,401.0,,10,0,0,0,0.0
0,0.880127864,49,0,0.470003315,6033.0,8,0,1,0,0.0
0,1.413872126,55,0,0.372763629,4750.0,8,0,1,0,0.0
1,0.069723888,40,0,0.037488285,3200.0,10,0,0,0,2.0
0,0.740814796,34,0,0.17247844,8000.0,4,2,0,0,0.0
0,0.081929733,57,0,0.337166427,16000.0,15,0,2,0,0.0
0,0.0,49,0,0.927870461,2037.0,7,0,1,1,1.0
0,0.021060691,65,0,0.340661599,14600.0,20,0,3,0,0.0
0,0.002266516,48,0,0.027063058,7500.0,3,0,0,0,1.0
0,0.16730168,52,0,0.613483685,4167.0,18,0,1,0,0.0
0,0.019278524,56,0,121.0,,12,0,0,0,0.0
0,0.005694473,56,0,6.0,,8,0,0,0,0.0
0,0.193697868,63,0,0.152005106,9400.0,5,0,0,0,1.0
0,0.007247292,34,0,0.003764842,3452.0,6,0,0,0,0.0
1,0.080932517,80,0,1.0,2500.0,11,0,1,2,0.0
